"subid"	"phase"	"movieOrder"	"movieName"	"grain"	"movieStartTime"	"keypressed"	"bpTime"	"movieDuration"	"condition"	"clipNo"	"movName"	"bpTime.series"	"totalMovieDur"	"grainorder"	"include"
"5177"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	23.8162	NA	"Uninterrupted"	"1"	"Corn"	23.8162	588.688	2	1
"5178"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	33.0992	NA	"Uninterrupted"	"1"	"Corn"	33.0992	588.688	2	1
"5179"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	53.7153	NA	"Uninterrupted"	"1"	"Corn"	53.7153	588.688	2	1
"5180"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	1.5384	NA	"Uninterrupted"	"2"	"Corn"	61.6651	588.688	2	1
"5181"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	11.2379	NA	"Uninterrupted"	"2"	"Corn"	71.3646	588.688	2	1
"5182"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	38.1371	NA	"Uninterrupted"	"2"	"Corn"	98.2638	588.688	2	1
"5183"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	56.7865	NA	"Uninterrupted"	"2"	"Corn"	116.9132	588.688	2	1
"5184"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	8.87610000000001	NA	"Uninterrupted"	"3"	"Corn"	129.1629	588.688	2	1
"5185"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	28.6253	NA	"Uninterrupted"	"3"	"Corn"	148.9121	588.688	2	1
"5186"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	48.7747	NA	"Uninterrupted"	"3"	"Corn"	169.0615	588.688	2	1
"5187"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	55.8746	NA	"Uninterrupted"	"3"	"Corn"	176.1614	588.688	2	1
"5188"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	60.091	NA	"Uninterrupted"	"3"	"Corn"	180.3778	588.688	2	1
"5189"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	12.4973	NA	"Uninterrupted"	"4"	"Corn"	192.9442	588.688	2	1
"5190"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	27.4466	NA	"Uninterrupted"	"4"	"Corn"	207.8935	588.688	2	1
"5191"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	31.4798	NA	"Uninterrupted"	"4"	"Corn"	211.9267	588.688	2	1
"5192"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	42.8796	NA	"Uninterrupted"	"4"	"Corn"	223.3265	588.688	2	1
"5193"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	52.5125	NA	"Uninterrupted"	"4"	"Corn"	232.9594	588.688	2	1
"5194"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	57.779	NA	"Uninterrupted"	"4"	"Corn"	238.2259	588.688	2	1
"5195"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	1.4855	NA	"Uninterrupted"	"5"	"Corn"	242.0258	588.688	2	1
"5196"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	5.46889999999999	NA	"Uninterrupted"	"5"	"Corn"	246.0092	588.688	2	1
"5197"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	9.26859999999999	NA	"Uninterrupted"	"5"	"Corn"	249.8089	588.688	2	1
"5198"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	10.3352	NA	"Uninterrupted"	"5"	"Corn"	250.8755	588.688	2	1
"5199"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	16.2683	NA	"Uninterrupted"	"5"	"Corn"	256.8086	588.688	2	1
"5200"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	25.5847	NA	"Uninterrupted"	"5"	"Corn"	266.125	588.688	2	1
"5201"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	31.0179	NA	"Uninterrupted"	"5"	"Corn"	271.5582	588.688	2	1
"5202"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	42.1676	NA	"Uninterrupted"	"5"	"Corn"	282.7079	588.688	2	1
"5203"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	0.0235000000000127	NA	"Uninterrupted"	"6"	"Corn"	300.6572	588.688	2	1
"5204"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	15.073	NA	"Uninterrupted"	"6"	"Corn"	315.7067	588.688	2	1
"5205"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	21.0062	NA	"Uninterrupted"	"6"	"Corn"	321.6399	588.688	2	1
"5206"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	26.956	NA	"Uninterrupted"	"6"	"Corn"	327.5897	588.688	2	1
"5207"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	28.5559	NA	"Uninterrupted"	"6"	"Corn"	329.1896	588.688	2	1
"5208"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	32.4391	NA	"Uninterrupted"	"6"	"Corn"	333.0728	588.688	2	1
"5209"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	36.189	NA	"Uninterrupted"	"6"	"Corn"	336.8227	588.688	2	1
"5210"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	45.122	NA	"Uninterrupted"	"6"	"Corn"	345.7557	588.688	2	1
"5211"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	49.6386	NA	"Uninterrupted"	"6"	"Corn"	350.2723	588.688	2	1
"5212"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	57.0385	NA	"Uninterrupted"	"6"	"Corn"	357.6722	588.688	2	1
"5213"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	0.661299999999983	NA	"Uninterrupted"	"7"	"Corn"	361.6219	588.688	2	1
"5214"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	10.4944	NA	"Uninterrupted"	"7"	"Corn"	371.455	588.688	2	1
"5215"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	21.1773	NA	"Uninterrupted"	"7"	"Corn"	382.1379	588.688	2	1
"5216"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	49.9763	NA	"Uninterrupted"	"7"	"Corn"	410.9369	588.688	2	1
"5217"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	56.2428	NA	"Uninterrupted"	"7"	"Corn"	417.2034	588.688	2	1
"5218"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	9.93220000000002	NA	"Uninterrupted"	"8"	"Corn"	431.153	588.688	2	1
"5219"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	21.0152	NA	"Uninterrupted"	"8"	"Corn"	442.236	588.688	2	1
"5220"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	28.0816	NA	"Uninterrupted"	"8"	"Corn"	449.3024	588.688	2	1
"5221"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	42.2311	NA	"Uninterrupted"	"8"	"Corn"	463.4519	588.688	2	1
"5222"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	44.6311	NA	"Uninterrupted"	"8"	"Corn"	465.8519	588.688	2	1
"5223"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	59.1806	NA	"Uninterrupted"	"8"	"Corn"	480.4014	588.688	2	1
"5224"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	2.68689999999998	NA	"Uninterrupted"	"9"	"Corn"	484.2346	588.688	2	1
"5225"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	11.32	NA	"Uninterrupted"	"9"	"Corn"	492.8677	588.688	2	1
"5226"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	33.4192	NA	"Uninterrupted"	"9"	"Corn"	514.9669	588.688	2	1
"5227"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	49.7521	NA	"Uninterrupted"	"9"	"Corn"	531.2998	588.688	2	1
"5228"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	3.42499999999995	NA	"Uninterrupted"	"10"	"Corn"	544.9993	588.688	2	1
"5229"	29	1	2	"Corn Island_10Min.mp4"	"f"	1.1644	"space"	15.5914	NA	"Uninterrupted"	"10"	"Corn"	557.1657	588.688	2	1
"5230"	30	1	1	"3Iron_10Min.mp4"	"c"	6.0783	"space"	19.7526	NA	"Uninterrupted"	"1"	"3Iron"	19.7526	589.3222	2	1
"5231"	30	1	1	"3Iron_10Min.mp4"	"c"	6.0783	"space"	29.8522	NA	"Uninterrupted"	"1"	"3Iron"	29.8522	589.3222	2	1
"5232"	30	1	1	"3Iron_10Min.mp4"	"c"	6.0783	"space"	53.4515	NA	"Uninterrupted"	"1"	"3Iron"	53.4515	589.3222	2	1
"5233"	30	1	1	"3Iron_10Min.mp4"	"c"	6.0783	"space"	31.9902	NA	"Uninterrupted"	"2"	"3Iron"	92.0502	589.3222	2	1
"5234"	30	1	1	"3Iron_10Min.mp4"	"c"	6.0783	"space"	12.8454	NA	"Uninterrupted"	"3"	"3Iron"	133.199	589.3222	2	1
"5235"	30	1	1	"3Iron_10Min.mp4"	"c"	6.0783	"space"	1.78360000000001	NA	"Uninterrupted"	"4"	"3Iron"	182.3307	589.3222	2	1
"5236"	30	1	1	"3Iron_10Min.mp4"	"c"	6.0783	"space"	52.0321	NA	"Uninterrupted"	"4"	"3Iron"	232.5792	589.3222	2	1
"5237"	30	1	1	"3Iron_10Min.mp4"	"c"	6.0783	"space"	42.2867	NA	"Uninterrupted"	"5"	"3Iron"	283.1941	589.3222	2	1
"5238"	30	1	1	"3Iron_10Min.mp4"	"c"	6.0783	"space"	4.72600000000006	NA	"Uninterrupted"	"6"	"3Iron"	305.8602	589.3222	2	1
"5239"	30	1	1	"3Iron_10Min.mp4"	"c"	6.0783	"space"	45.6247	NA	"Uninterrupted"	"6"	"3Iron"	346.7589	589.3222	2	1
"5240"	30	1	1	"3Iron_10Min.mp4"	"c"	6.0783	"space"	18.3299000000001	NA	"Uninterrupted"	"7"	"3Iron"	379.7243	589.3222	2	1
"5241"	30	1	1	"3Iron_10Min.mp4"	"c"	6.0783	"space"	2.01830000000001	NA	"Uninterrupted"	"8"	"3Iron"	423.7063	589.3222	2	1
"5242"	30	1	1	"3Iron_10Min.mp4"	"c"	6.0783	"space"	23.5178	NA	"Uninterrupted"	"8"	"3Iron"	445.2058	589.3222	2	1
"5243"	30	1	1	"3Iron_10Min.mp4"	"c"	6.0783	"space"	55.55	NA	"Uninterrupted"	"8"	"3Iron"	477.238	589.3222	2	1
"5244"	30	1	1	"3Iron_10Min.mp4"	"c"	6.0783	"space"	31.522	NA	"Uninterrupted"	"9"	"3Iron"	513.3034	589.3222	2	1
"5245"	30	1	1	"3Iron_10Min.mp4"	"c"	6.0783	"space"	21.6102	NA	"Uninterrupted"	"10"	"3Iron"	563.6518	589.3222	2	1
"5246"	30	1	2	"Corn Island_10Min.mp4"	"c"	2.1153	"space"	15.1155	NA	"Uninterrupted"	"1"	"Corn"	15.1155	588.688	2	1
"5247"	30	1	2	"Corn Island_10Min.mp4"	"c"	2.1153	"space"	42.2146	NA	"Uninterrupted"	"1"	"Corn"	42.2146	588.688	2	1
"5248"	30	1	2	"Corn Island_10Min.mp4"	"c"	2.1153	"space"	42.786	NA	"Uninterrupted"	"2"	"Corn"	102.9127	588.688	2	1
"5249"	30	1	2	"Corn Island_10Min.mp4"	"c"	2.1153	"space"	30.3243	NA	"Uninterrupted"	"3"	"Corn"	150.6111	588.688	2	1
"5250"	30	1	2	"Corn Island_10Min.mp4"	"c"	2.1153	"space"	1.97989999999999	NA	"Uninterrupted"	"4"	"Corn"	182.4268	588.688	2	1
"5251"	30	1	2	"Corn Island_10Min.mp4"	"c"	2.1153	"space"	43.5452	NA	"Uninterrupted"	"4"	"Corn"	223.9921	588.688	2	1
"5252"	30	1	2	"Corn Island_10Min.mp4"	"c"	2.1153	"space"	38.2335	NA	"Uninterrupted"	"5"	"Corn"	278.7738	588.688	2	1
"5253"	30	1	2	"Corn Island_10Min.mp4"	"c"	2.1153	"space"	39.0379	NA	"Uninterrupted"	"6"	"Corn"	339.6716	588.688	2	1
"5254"	30	1	2	"Corn Island_10Min.mp4"	"c"	2.1153	"space"	10.46	NA	"Uninterrupted"	"7"	"Corn"	371.4206	588.688	2	1
"5255"	30	1	2	"Corn Island_10Min.mp4"	"c"	2.1153	"space"	31.926	NA	"Uninterrupted"	"7"	"Corn"	392.8866	588.688	2	1
"5256"	30	1	2	"Corn Island_10Min.mp4"	"c"	2.1153	"space"	29.8639	NA	"Uninterrupted"	"8"	"Corn"	451.0847	588.688	2	1
"5257"	30	1	2	"Corn Island_10Min.mp4"	"c"	2.1153	"space"	14.5688	NA	"Uninterrupted"	"9"	"Corn"	496.1165	588.688	2	1
"5258"	30	1	2	"Corn Island_10Min.mp4"	"c"	2.1153	"space"	5.85730000000001	NA	"Uninterrupted"	"10"	"Corn"	547.4316	588.688	2	1
"5259"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	5.7363	NA	"Uninterrupted"	"1"	"3Iron"	5.7363	589.3222	1	1
"5260"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	7.5695	NA	"Uninterrupted"	"1"	"3Iron"	7.5695	589.3222	1	1
"5261"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	9.7028	NA	"Uninterrupted"	"1"	"3Iron"	9.7028	589.3222	1	1
"5262"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	12.1195	NA	"Uninterrupted"	"1"	"3Iron"	12.1195	589.3222	1	1
"5263"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	19.1191	NA	"Uninterrupted"	"1"	"3Iron"	19.1191	589.3222	1	1
"5264"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	27.3856	NA	"Uninterrupted"	"1"	"3Iron"	27.3856	589.3222	1	1
"5265"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	30.2522	NA	"Uninterrupted"	"1"	"3Iron"	30.2522	589.3222	1	1
"5266"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	37.6353	NA	"Uninterrupted"	"1"	"3Iron"	37.6353	589.3222	1	1
"5267"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	45.4185	NA	"Uninterrupted"	"1"	"3Iron"	45.4185	589.3222	1	1
"5268"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	52.7848	NA	"Uninterrupted"	"1"	"3Iron"	52.7848	589.3222	1	1
"5269"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	56.5181	NA	"Uninterrupted"	"1"	"3Iron"	56.5181	589.3222	1	1
"5270"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	3.0578	NA	"Uninterrupted"	"2"	"3Iron"	63.1178	589.3222	1	1
"5271"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	10.9409	NA	"Uninterrupted"	"2"	"3Iron"	71.0009	589.3222	1	1
"5272"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	15.8407	NA	"Uninterrupted"	"2"	"3Iron"	75.9007	589.3222	1	1
"5273"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	25.4904	NA	"Uninterrupted"	"2"	"3Iron"	85.5504	589.3222	1	1
"5274"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	31.4903	NA	"Uninterrupted"	"2"	"3Iron"	91.5503	589.3222	1	1
"5275"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	38.7067	NA	"Uninterrupted"	"2"	"3Iron"	98.7667	589.3222	1	1
"5276"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	42.7064	NA	"Uninterrupted"	"2"	"3Iron"	102.7664	589.3222	1	1
"5277"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	50.4729	NA	"Uninterrupted"	"2"	"3Iron"	110.5329	589.3222	1	1
"5278"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	58.2559	NA	"Uninterrupted"	"2"	"3Iron"	118.3159	589.3222	1	1
"5279"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	3.8956	NA	"Uninterrupted"	"3"	"3Iron"	124.2492	589.3222	1	1
"5280"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	12.3953	NA	"Uninterrupted"	"3"	"3Iron"	132.7489	589.3222	1	1
"5281"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	18.8784	NA	"Uninterrupted"	"3"	"3Iron"	139.232	589.3222	1	1
"5282"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	26.7616	NA	"Uninterrupted"	"3"	"3Iron"	147.1152	589.3222	1	1
"5283"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	46.7108	NA	"Uninterrupted"	"3"	"3Iron"	167.0644	589.3222	1	1
"5284"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	55.8772	NA	"Uninterrupted"	"3"	"3Iron"	176.2308	589.3222	1	1
"5285"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	10.2666	NA	"Uninterrupted"	"4"	"3Iron"	190.8137	589.3222	1	1
"5286"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	20.3162	NA	"Uninterrupted"	"4"	"3Iron"	200.8633	589.3222	1	1
"5287"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	31.5825	NA	"Uninterrupted"	"4"	"3Iron"	212.1296	589.3222	1	1
"5288"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	34.9324	NA	"Uninterrupted"	"4"	"3Iron"	215.4795	589.3222	1	1
"5289"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	40.1989	NA	"Uninterrupted"	"4"	"3Iron"	220.746	589.3222	1	1
"5290"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	50.9486	NA	"Uninterrupted"	"4"	"3Iron"	231.4957	589.3222	1	1
"5291"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	14.0041	NA	"Uninterrupted"	"5"	"3Iron"	254.9115	589.3222	1	1
"5292"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	16.8375	NA	"Uninterrupted"	"5"	"3Iron"	257.7449	589.3222	1	1
"5293"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	20.0373	NA	"Uninterrupted"	"5"	"3Iron"	260.9447	589.3222	1	1
"5294"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	38.7368	NA	"Uninterrupted"	"5"	"3Iron"	279.6442	589.3222	1	1
"5295"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	47.2698	NA	"Uninterrupted"	"5"	"3Iron"	288.1772	589.3222	1	1
"5296"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	7.32570000000004	NA	"Uninterrupted"	"6"	"3Iron"	308.4599	589.3222	1	1
"5297"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	15.9922	NA	"Uninterrupted"	"6"	"3Iron"	317.1264	589.3222	1	1
"5298"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	27.2416000000001	NA	"Uninterrupted"	"6"	"3Iron"	328.3758	589.3222	1	1
"5299"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	38.0248	NA	"Uninterrupted"	"6"	"3Iron"	339.159	589.3222	1	1
"5300"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	44.5077000000001	NA	"Uninterrupted"	"6"	"3Iron"	345.6419	589.3222	1	1
"5301"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	53.641	NA	"Uninterrupted"	"6"	"3Iron"	354.7752	589.3222	1	1
"5302"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	8.33030000000002	NA	"Uninterrupted"	"7"	"3Iron"	369.7247	589.3222	1	1
"5303"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	18.5132	NA	"Uninterrupted"	"7"	"3Iron"	379.9076	589.3222	1	1
"5304"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	26.3462	NA	"Uninterrupted"	"7"	"3Iron"	387.7406	589.3222	1	1
"5305"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	32.946	NA	"Uninterrupted"	"7"	"3Iron"	394.3404	589.3222	1	1
"5306"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	36.6292	NA	"Uninterrupted"	"7"	"3Iron"	398.0236	589.3222	1	1
"5307"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	45.3623000000001	NA	"Uninterrupted"	"7"	"3Iron"	406.7567	589.3222	1	1
"5308"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	60.2452	NA	"Uninterrupted"	"7"	"3Iron"	421.6396	589.3222	1	1
"5309"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	0.184900000000027	NA	"Uninterrupted"	"8"	"3Iron"	421.8729	589.3222	1	1
"5310"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	6.40140000000002	NA	"Uninterrupted"	"8"	"3Iron"	428.0894	589.3222	1	1
"5311"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	22.1009	NA	"Uninterrupted"	"8"	"3Iron"	443.7889	589.3222	1	1
"5312"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	34.8839	NA	"Uninterrupted"	"8"	"3Iron"	456.5719	589.3222	1	1
"5313"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	42.767	NA	"Uninterrupted"	"8"	"3Iron"	464.455	589.3222	1	1
"5314"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	56.1999	NA	"Uninterrupted"	"8"	"3Iron"	477.8879	589.3222	1	1
"5315"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	12.8058	NA	"Uninterrupted"	"9"	"3Iron"	494.5872	589.3222	1	1
"5316"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	23.6387	NA	"Uninterrupted"	"9"	"3Iron"	505.4201	589.3222	1	1
"5317"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	33.4718	NA	"Uninterrupted"	"9"	"3Iron"	515.2532	589.3222	1	1
"5318"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	45.8214	NA	"Uninterrupted"	"9"	"3Iron"	527.6028	589.3222	1	1
"5319"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	54.2712	NA	"Uninterrupted"	"9"	"3Iron"	536.0526	589.3222	1	1
"5320"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	1.04399999999998	NA	"Uninterrupted"	"10"	"3Iron"	543.0856	589.3222	1	1
"5321"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	8.16059999999993	NA	"Uninterrupted"	"10"	"3Iron"	550.2022	589.3222	1	1
"5322"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	13.7603	NA	"Uninterrupted"	"10"	"3Iron"	555.8019	589.3222	1	1
"5323"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	23.2768	NA	"Uninterrupted"	"10"	"3Iron"	565.3184	589.3222	1	1
"5324"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	31.5431	NA	"Uninterrupted"	"10"	"3Iron"	573.5847	589.3222	1	1
"5325"	30	1	1	"3Iron_10Min.mp4"	"f"	2.795	"space"	45.5592	NA	"Uninterrupted"	"10"	"3Iron"	587.6008	589.3222	1	1
"5326"	30	1	2	"Corn Island_10Min.mp4"	"f"	1.8609	"space"	4.6194	NA	"Uninterrupted"	"1"	"Corn"	4.6194	588.688	1	1
"5327"	30	1	2	"Corn Island_10Min.mp4"	"f"	1.8609	"space"	13.9357	NA	"Uninterrupted"	"1"	"Corn"	13.9357	588.688	1	1
"5328"	30	1	2	"Corn Island_10Min.mp4"	"f"	1.8609	"space"	23.6023	NA	"Uninterrupted"	"1"	"Corn"	23.6023	588.688	1	1
"5329"	30	1	2	"Corn Island_10Min.mp4"	"f"	1.8609	"space"	29.6354	NA	"Uninterrupted"	"1"	"Corn"	29.6354	588.688	1	1
"5330"	30	1	2	"Corn Island_10Min.mp4"	"f"	1.8609	"space"	33.6184	NA	"Uninterrupted"	"1"	"Corn"	33.6184	588.688	1	1
"5331"	30	1	2	"Corn Island_10Min.mp4"	"f"	1.8609	"space"	42.3016	NA	"Uninterrupted"	"1"	"Corn"	42.3016	588.688	1	1
"5332"	30	1	2	"Corn Island_10Min.mp4"	"f"	1.8609	"space"	54.9011	NA	"Uninterrupted"	"1"	"Corn"	54.9011	588.688	1	1
"5333"	30	1	2	"Corn Island_10Min.mp4"	"f"	1.8609	"space"	2.1741	NA	"Uninterrupted"	"2"	"Corn"	62.3008	588.688	1	1
"5334"	30	1	2	"Corn Island_10Min.mp4"	"f"	1.8609	"space"	9.5572	NA	"Uninterrupted"	"2"	"Corn"	69.6839	588.688	1	1
"5335"	30	1	2	"Corn Island_10Min.mp4"	"f"	1.8609	"space"	15.3403	NA	"Uninterrupted"	"2"	"Corn"	75.467	588.688	1	1
"5336"	30	1	2	"Corn Island_10Min.mp4"	"f"	1.8609	"space"	18.4402	NA	"Uninterrupted"	"2"	"Corn"	78.5669	588.688	1	1
"5337"	30	1	2	"Corn Island_10Min.mp4"	"f"	1.8609	"space"	27.8399	NA	"Uninterrupted"	"2"	"Corn"	87.9666	588.688	1	1
"5338"	30	1	2	"Corn Island_10Min.mp4"	"f"	1.8609	"space"	36.7897	NA	"Uninterrupted"	"2"	"Corn"	96.9164	588.688	1	1
"5339"	30	1	2	"Corn Island_10Min.mp4"	"f"	1.8609	"space"	40.223	NA	"Uninterrupted"	"2"	"Corn"	100.3497	588.688	1	1
"5340"	30	1	2	"Corn Island_10Min.mp4"	"f"	1.8609	"space"	47.7894	NA	"Uninterrupted"	"2"	"Corn"	107.9161	588.688	1	1
"5341"	30	1	2	"Corn Island_10Min.mp4"	"f"	1.8609	"space"	2.0287	NA	"Uninterrupted"	"3"	"Corn"	122.3155	588.688	1	1
"5342"	30	1	2	"Corn Island_10Min.mp4"	"f"	1.8609	"space"	9.7953	NA	"Uninterrupted"	"3"	"Corn"	130.0821	588.688	1	1
"5343"	30	1	2	"Corn Island_10Min.mp4"	"f"	1.8609	"space"	28.8445	NA	"Uninterrupted"	"3"	"Corn"	149.1313	588.688	1	1
"5344"	30	1	2	"Corn Island_10Min.mp4"	"f"	1.8609	"space"	49.7605	NA	"Uninterrupted"	"3"	"Corn"	170.0473	588.688	1	1
"5345"	30	1	2	"Corn Island_10Min.mp4"	"f"	1.8609	"space"	57.3769	NA	"Uninterrupted"	"3"	"Corn"	177.6637	588.688	1	1
"5346"	30	1	2	"Corn Island_10Min.mp4"	"f"	1.8609	"space"	0.783500000000004	NA	"Uninterrupted"	"4"	"Corn"	181.2304	588.688	1	1
