"pseudo_subid","exp_subid","exp_cond","movieName","recalled_eventNo","precision","condition","movName"
81,61,"ordered","iron",63,0.732591092586517,"Interrupted","3Iron"
81,61,"ordered","iron",37,0.855346649885178,"Interrupted","3Iron"
81,61,"ordered","iron",38,0.488145683892071,"Interrupted","3Iron"
81,61,"ordered","iron",17,0.802670419216156,"Interrupted","3Iron"
81,61,"ordered","iron",55,0.851787328720093,"Interrupted","3Iron"
81,61,"ordered","iron",65,0.710111618041992,"Interrupted","3Iron"
10,38,"jumbled","iron",69,0.811886429786682,"Jumbled","3Iron"
10,38,"jumbled","iron",70,0.705782979726791,"Jumbled","3Iron"
10,38,"jumbled","iron",45,0.784102827310562,"Jumbled","3Iron"
10,38,"jumbled","iron",46,0.755275040864944,"Jumbled","3Iron"
10,38,"jumbled","iron",39,0.758630335330963,"Jumbled","3Iron"
10,38,"jumbled","iron",41,0.76834911108017,"Jumbled","3Iron"
10,38,"jumbled","iron",42,0.552390191704035,"Jumbled","3Iron"
10,38,"jumbled","iron",41,0.680846735835075,"Jumbled","3Iron"
10,38,"jumbled","iron",33,0.806053459644318,"Jumbled","3Iron"
10,38,"jumbled","iron",34,0.737128973007202,"Jumbled","3Iron"
10,38,"jumbled","iron",61,0.715369567275047,"Jumbled","3Iron"
10,38,"jumbled","iron",58,0.718668758869171,"Jumbled","3Iron"
10,38,"jumbled","iron",20,0.736265018582344,"Jumbled","3Iron"
10,38,"jumbled","iron",51,0.661561235785484,"Jumbled","3Iron"
10,38,"jumbled","iron",74,0.700646042823792,"Jumbled","3Iron"
10,38,"jumbled","iron",73,0.805809736251831,"Jumbled","3Iron"
10,38,"jumbled","iron",1,0.831290483474731,"Jumbled","3Iron"
60,25,"ordered","iron",1,0.84609705209732,"Interrupted","3Iron"
60,25,"ordered","iron",6,0.678857862949371,"Interrupted","3Iron"
60,25,"ordered","iron",14,0.686097949743271,"Interrupted","3Iron"
60,25,"ordered","iron",10,0.634871870279312,"Interrupted","3Iron"
60,25,"ordered","iron",25,0.573347836732864,"Interrupted","3Iron"
60,25,"ordered","iron",26,0.578700460493565,"Interrupted","3Iron"
60,25,"ordered","iron",27,0.51165809109807,"Interrupted","3Iron"
60,25,"ordered","iron",31,0.686494261026382,"Interrupted","3Iron"
60,25,"ordered","iron",35,0.647349238395691,"Interrupted","3Iron"
60,25,"ordered","iron",41,0.690431520342827,"Interrupted","3Iron"
60,25,"ordered","iron",42,0.793561458587646,"Interrupted","3Iron"
60,25,"ordered","iron",63,0.735403090715408,"Interrupted","3Iron"
60,25,"ordered","iron",22,0.610242508351803,"Interrupted","3Iron"
60,25,"ordered","iron",74,0.647729560732841,"Interrupted","3Iron"
60,25,"ordered","iron",66,0.67094025015831,"Interrupted","3Iron"
60,25,"ordered","iron",38,0.696570754051208,"Interrupted","3Iron"
60,25,"ordered","iron",62,0.721333265304565,"Interrupted","3Iron"
60,25,"ordered","iron",19,0.715088874101639,"Interrupted","3Iron"
60,25,"ordered","iron",39,0.644550055265427,"Interrupted","3Iron"
75,31,"ordered","iron",6,0.809245765209198,"Interrupted","3Iron"
75,31,"ordered","iron",5,0.679231226444244,"Interrupted","3Iron"
75,31,"ordered","iron",6,0.602637387812138,"Interrupted","3Iron"
75,31,"ordered","iron",34,0.634227484464645,"Interrupted","3Iron"
75,31,"ordered","iron",10,0.641881227493286,"Interrupted","3Iron"
75,31,"ordered","iron",19,0.698430001735687,"Interrupted","3Iron"
75,31,"ordered","iron",26,0.565500810742378,"Interrupted","3Iron"
75,31,"ordered","iron",25,0.556018590927124,"Interrupted","3Iron"
75,31,"ordered","iron",27,0.674518421292305,"Interrupted","3Iron"
75,31,"ordered","iron",35,0.633073300123215,"Interrupted","3Iron"
75,31,"ordered","iron",31,0.755300283432007,"Interrupted","3Iron"
75,31,"ordered","iron",33,0.665380701422691,"Interrupted","3Iron"
75,31,"ordered","iron",50,0.583375595510006,"Interrupted","3Iron"
75,31,"ordered","iron",51,0.592278197407722,"Interrupted","3Iron"
75,31,"ordered","iron",63,0.762112975120544,"Interrupted","3Iron"
75,31,"ordered","iron",38,0.706768155097961,"Interrupted","3Iron"
75,31,"ordered","iron",39,0.668536588549614,"Interrupted","3Iron"
75,31,"ordered","iron",41,0.722237065434456,"Interrupted","3Iron"
75,31,"ordered","iron",62,0.652035638689995,"Interrupted","3Iron"
75,31,"ordered","iron",43,0.669382587075233,"Interrupted","3Iron"
75,31,"ordered","iron",50,0.577525839209557,"Interrupted","3Iron"
75,31,"ordered","iron",58,0.717392802238464,"Interrupted","3Iron"
75,31,"ordered","iron",44,0.631542265415192,"Interrupted","3Iron"
75,31,"ordered","iron",45,0.830240905284882,"Interrupted","3Iron"
75,31,"ordered","iron",46,0.831583380699158,"Interrupted","3Iron"
75,31,"ordered","iron",47,0.565954893827438,"Interrupted","3Iron"
88,18,"jumbled","iron",63,0.805981159210205,"Jumbled","3Iron"
88,18,"jumbled","iron",46,0.83347874879837,"Jumbled","3Iron"
88,18,"jumbled","iron",41,0.759998798370361,"Jumbled","3Iron"
88,18,"jumbled","iron",36,0.796418249607086,"Jumbled","3Iron"
88,18,"jumbled","iron",35,0.651482224464417,"Jumbled","3Iron"
88,18,"jumbled","iron",74,0.711747899651527,"Jumbled","3Iron"
88,18,"jumbled","iron",62,0.722408816218376,"Jumbled","3Iron"
88,18,"jumbled","iron",49,0.70656543970108,"Jumbled","3Iron"
88,18,"jumbled","iron",43,0.723652958869934,"Jumbled","3Iron"
88,18,"jumbled","iron",25,0.725040346384048,"Jumbled","3Iron"
88,18,"jumbled","iron",20,0.67456790804863,"Jumbled","3Iron"
88,18,"jumbled","iron",17,0.801629275083542,"Jumbled","3Iron"
88,18,"jumbled","iron",30,0.781173586845398,"Jumbled","3Iron"
88,18,"jumbled","iron",31,0.750392824411392,"Jumbled","3Iron"
88,18,"jumbled","iron",52,0.862593412399292,"Jumbled","3Iron"
88,18,"jumbled","iron",38,0.714603736996651,"Jumbled","3Iron"
88,18,"jumbled","iron",37,0.751255512237549,"Jumbled","3Iron"
88,18,"jumbled","iron",41,0.748315364122391,"Jumbled","3Iron"
88,18,"jumbled","iron",10,0.821593225002289,"Jumbled","3Iron"
88,18,"jumbled","iron",19,0.837173879146576,"Jumbled","3Iron"
88,18,"jumbled","iron",59,0.611675873398781,"Jumbled","3Iron"
88,18,"jumbled","iron",65,0.729376807808876,"Jumbled","3Iron"
88,18,"jumbled","iron",47,0.590927541255951,"Jumbled","3Iron"
88,18,"jumbled","iron",46,0.836608916521072,"Jumbled","3Iron"
94,66,"continuous","iron",10,0.688035368919373,"Uninterrupted","3Iron"
94,66,"continuous","iron",37,0.646566644310951,"Uninterrupted","3Iron"
94,66,"continuous","iron",38,0.694982528686523,"Uninterrupted","3Iron"
94,66,"continuous","iron",41,0.620447158813477,"Uninterrupted","3Iron"
94,66,"continuous","iron",42,0.675143346190453,"Uninterrupted","3Iron"
94,66,"continuous","iron",45,0.816308438777924,"Uninterrupted","3Iron"
94,66,"continuous","iron",46,0.562878742814064,"Uninterrupted","3Iron"
94,66,"continuous","iron",44,0.612144999206066,"Uninterrupted","3Iron"
94,66,"continuous","iron",58,0.682308048009872,"Uninterrupted","3Iron"
94,66,"continuous","iron",59,0.66782733798027,"Uninterrupted","3Iron"
94,66,"continuous","iron",62,0.580290086567402,"Uninterrupted","3Iron"
69,42,"jumbled","iron",43,0.802454859018326,"Jumbled","3Iron"
69,42,"jumbled","iron",6,0.592296928167343,"Jumbled","3Iron"
69,42,"jumbled","iron",70,0.670317709445953,"Jumbled","3Iron"
69,42,"jumbled","iron",10,0.663667768239975,"Jumbled","3Iron"
69,42,"jumbled","iron",41,0.682156562805176,"Jumbled","3Iron"
69,42,"jumbled","iron",36,0.782875537872314,"Jumbled","3Iron"
69,42,"jumbled","iron",19,0.775735646486282,"Jumbled","3Iron"
69,42,"jumbled","iron",48,0.501826972234994,"Jumbled","3Iron"
69,42,"jumbled","iron",20,0.69079402089119,"Jumbled","3Iron"
69,42,"jumbled","iron",27,0.744859129190445,"Jumbled","3Iron"
69,42,"jumbled","iron",63,0.764217019081116,"Jumbled","3Iron"
69,42,"jumbled","iron",74,0.800067275762558,"Jumbled","3Iron"
69,42,"jumbled","iron",37,0.704391330480576,"Jumbled","3Iron"
69,42,"jumbled","iron",38,0.701731353998184,"Jumbled","3Iron"
69,42,"jumbled","iron",69,0.547194257378578,"Jumbled","3Iron"
69,42,"jumbled","iron",61,0.694580152630806,"Jumbled","3Iron"
69,42,"jumbled","iron",52,0.749893397092819,"Jumbled","3Iron"
69,42,"jumbled","iron",68,0.712020516395569,"Jumbled","3Iron"
69,42,"jumbled","iron",62,0.685341030359268,"Jumbled","3Iron"
69,42,"jumbled","iron",14,0.80564683675766,"Jumbled","3Iron"
69,42,"jumbled","iron",35,0.759152412414551,"Jumbled","3Iron"
69,42,"jumbled","iron",45,0.711520746350288,"Jumbled","3Iron"
69,42,"jumbled","iron",46,0.774194657802582,"Jumbled","3Iron"
69,42,"jumbled","iron",47,0.613320343196392,"Jumbled","3Iron"
69,42,"jumbled","iron",3,0.79971307516098,"Jumbled","3Iron"
69,42,"jumbled","iron",49,0.654411032795906,"Jumbled","3Iron"
69,42,"jumbled","iron",41,0.608959794044495,"Jumbled","3Iron"
69,42,"jumbled","iron",71,0.757042288780212,"Jumbled","3Iron"
69,42,"jumbled","iron",41,0.656612396240234,"Jumbled","3Iron"
69,42,"jumbled","iron",31,0.657220214605331,"Jumbled","3Iron"
19,62,"jumbled","iron",46,0.722734749317169,"Jumbled","3Iron"
19,62,"jumbled","iron",41,0.685366570949554,"Jumbled","3Iron"
19,62,"jumbled","iron",1,0.794175177812576,"Jumbled","3Iron"
19,62,"jumbled","iron",22,0.682534128427505,"Jumbled","3Iron"
19,62,"jumbled","iron",62,0.73068180680275,"Jumbled","3Iron"
19,62,"jumbled","iron",58,0.728192061185837,"Jumbled","3Iron"
19,62,"jumbled","iron",10,0.714356318116188,"Jumbled","3Iron"
19,62,"jumbled","iron",12,0.669042587280273,"Jumbled","3Iron"
19,62,"jumbled","iron",61,0.72125156223774,"Jumbled","3Iron"
19,62,"jumbled","iron",10,0.654692858457565,"Jumbled","3Iron"
19,62,"jumbled","iron",38,0.768167406320572,"Jumbled","3Iron"
19,62,"jumbled","iron",37,0.73442217707634,"Jumbled","3Iron"
19,62,"jumbled","iron",66,0.532752595841885,"Jumbled","3Iron"
19,62,"jumbled","iron",39,0.654887974262238,"Jumbled","3Iron"
19,62,"jumbled","iron",42,0.753538906574249,"Jumbled","3Iron"
47,5,"ordered","iron",1,0.792118310928345,"Interrupted","3Iron"
47,5,"ordered","iron",2,0.57592435926199,"Interrupted","3Iron"
47,5,"ordered","iron",3,0.799609959125519,"Interrupted","3Iron"
47,5,"ordered","iron",4,0.592083230614662,"Interrupted","3Iron"
47,5,"ordered","iron",6,0.691825300455093,"Interrupted","3Iron"
47,5,"ordered","iron",8,0.616239935159683,"Interrupted","3Iron"
47,5,"ordered","iron",22,0.675062611699104,"Interrupted","3Iron"
47,5,"ordered","iron",5,0.630064994096756,"Interrupted","3Iron"
47,5,"ordered","iron",13,0.76641309261322,"Interrupted","3Iron"
47,5,"ordered","iron",14,0.68578214943409,"Interrupted","3Iron"
47,5,"ordered","iron",15,0.741039842367172,"Interrupted","3Iron"
47,5,"ordered","iron",35,0.641801118850708,"Interrupted","3Iron"
47,5,"ordered","iron",19,0.697015702724457,"Interrupted","3Iron"
47,5,"ordered","iron",26,0.570347279310226,"Interrupted","3Iron"
47,5,"ordered","iron",37,0.571553848683834,"Interrupted","3Iron"
47,5,"ordered","iron",38,0.655858099460602,"Interrupted","3Iron"
47,5,"ordered","iron",31,0.746293917298317,"Interrupted","3Iron"
47,5,"ordered","iron",39,0.690125420689583,"Interrupted","3Iron"
47,5,"ordered","iron",42,0.715116798877716,"Interrupted","3Iron"
47,5,"ordered","iron",46,0.686825260519981,"Interrupted","3Iron"
47,5,"ordered","iron",45,0.675901114940643,"Interrupted","3Iron"
47,5,"ordered","iron",59,0.619405329227448,"Interrupted","3Iron"
47,5,"ordered","iron",66,0.621631860733032,"Interrupted","3Iron"
37,26,"jumbled","iron",1,0.662012845277786,"Jumbled","3Iron"
37,26,"jumbled","iron",43,0.596726089715958,"Jumbled","3Iron"
37,26,"jumbled","iron",61,0.643134966492653,"Jumbled","3Iron"
37,26,"jumbled","iron",60,0.659501224756241,"Jumbled","3Iron"
37,26,"jumbled","iron",41,0.722392618656158,"Jumbled","3Iron"
37,26,"jumbled","iron",22,0.628297165036201,"Jumbled","3Iron"
37,26,"jumbled","iron",63,0.702012211084366,"Jumbled","3Iron"
37,26,"jumbled","iron",74,0.816081196069717,"Jumbled","3Iron"
37,26,"jumbled","iron",73,0.772783607244492,"Jumbled","3Iron"
37,26,"jumbled","iron",26,0.573550440371037,"Jumbled","3Iron"
37,26,"jumbled","iron",31,0.598920285701752,"Jumbled","3Iron"
37,26,"jumbled","iron",35,0.670353442430496,"Jumbled","3Iron"
37,26,"jumbled","iron",14,0.706432074308395,"Jumbled","3Iron"
37,26,"jumbled","iron",19,0.729355305433273,"Jumbled","3Iron"
37,26,"jumbled","iron",58,0.705142557621002,"Jumbled","3Iron"
37,26,"jumbled","iron",62,0.700980365276337,"Jumbled","3Iron"
37,26,"jumbled","iron",65,0.658697351813316,"Jumbled","3Iron"
37,26,"jumbled","iron",68,0.693508639931679,"Jumbled","3Iron"
37,26,"jumbled","iron",38,0.680903390049934,"Jumbled","3Iron"
37,26,"jumbled","iron",37,0.788965880870819,"Jumbled","3Iron"
37,26,"jumbled","iron",29,0.676305487751961,"Jumbled","3Iron"
8,49546,"continuous","iron",2,0.848301589488983,"Uninterrupted","3Iron"
8,49546,"continuous","iron",6,0.594030648469925,"Uninterrupted","3Iron"
8,49546,"continuous","iron",26,0.612499803304672,"Uninterrupted","3Iron"
8,49546,"continuous","iron",25,0.64438608288765,"Uninterrupted","3Iron"
8,49546,"continuous","iron",10,0.644937351346016,"Uninterrupted","3Iron"
8,49546,"continuous","iron",19,0.709949225187302,"Uninterrupted","3Iron"
8,49546,"continuous","iron",35,0.644604042172432,"Uninterrupted","3Iron"
8,49546,"continuous","iron",26,0.694641023874283,"Uninterrupted","3Iron"
8,49546,"continuous","iron",28,0.691168799996376,"Uninterrupted","3Iron"
8,49546,"continuous","iron",31,0.717684060335159,"Uninterrupted","3Iron"
8,49546,"continuous","iron",35,0.613588109612465,"Uninterrupted","3Iron"
8,49546,"continuous","iron",70,0.738923624157906,"Uninterrupted","3Iron"
8,49546,"continuous","iron",71,0.546123780310154,"Uninterrupted","3Iron"
72,67,"continuous","iron",46,0.797958672046661,"Uninterrupted","3Iron"
72,67,"continuous","iron",74,0.649252474308014,"Uninterrupted","3Iron"
72,67,"continuous","iron",60,0.63070060312748,"Uninterrupted","3Iron"
72,67,"continuous","iron",29,0.606194771826267,"Uninterrupted","3Iron"
72,67,"continuous","iron",51,0.540968231856823,"Uninterrupted","3Iron"
72,67,"continuous","iron",45,0.837578505277634,"Uninterrupted","3Iron"
72,67,"continuous","iron",10,0.750980854034424,"Uninterrupted","3Iron"
93,17,"ordered","iron",1,0.820035696029663,"Interrupted","3Iron"
93,17,"ordered","iron",3,0.664715602993965,"Interrupted","3Iron"
93,17,"ordered","iron",4,0.623705610632896,"Interrupted","3Iron"
93,17,"ordered","iron",10,0.665241301059723,"Interrupted","3Iron"
93,17,"ordered","iron",19,0.709949225187302,"Interrupted","3Iron"
93,17,"ordered","iron",26,0.611850008368492,"Interrupted","3Iron"
93,17,"ordered","iron",29,0.729287624359131,"Interrupted","3Iron"
93,17,"ordered","iron",31,0.661792904138565,"Interrupted","3Iron"
93,17,"ordered","iron",35,0.658155113458633,"Interrupted","3Iron"
93,17,"ordered","iron",36,0.6019237190485,"Interrupted","3Iron"
93,17,"ordered","iron",41,0.749483361840248,"Interrupted","3Iron"
93,17,"ordered","iron",43,0.72005532681942,"Interrupted","3Iron"
93,17,"ordered","iron",49,0.646302312612534,"Interrupted","3Iron"
93,17,"ordered","iron",50,0.547165591269732,"Interrupted","3Iron"
93,17,"ordered","iron",52,0.731592416763306,"Interrupted","3Iron"
93,17,"ordered","iron",63,0.813016474246979,"Interrupted","3Iron"
93,17,"ordered","iron",55,0.841170489788055,"Interrupted","3Iron"
93,17,"ordered","iron",62,0.741992920637131,"Interrupted","3Iron"
93,17,"ordered","iron",65,0.623133644461632,"Interrupted","3Iron"
40,46900,"continuous","iron",17,0.67576065659523,"Uninterrupted","3Iron"
40,46900,"continuous","iron",38,0.516973279416561,"Uninterrupted","3Iron"
40,46900,"continuous","iron",22,0.606415495276451,"Uninterrupted","3Iron"
40,46900,"continuous","iron",38,0.676847711205482,"Uninterrupted","3Iron"
40,46900,"continuous","iron",52,0.735804945230484,"Uninterrupted","3Iron"
40,46900,"continuous","iron",58,0.500581661239266,"Uninterrupted","3Iron"
40,46900,"continuous","iron",70,0.616072028875351,"Uninterrupted","3Iron"
40,46900,"continuous","iron",74,0.580829843878746,"Uninterrupted","3Iron"
40,46900,"continuous","iron",59,0.85471385717392,"Uninterrupted","3Iron"
40,46900,"continuous","iron",61,0.570859618484974,"Uninterrupted","3Iron"
30,16,"jumbled","iron",50,0.657226353883743,"Jumbled","3Iron"
30,16,"jumbled","iron",10,0.681047782301903,"Jumbled","3Iron"
30,16,"jumbled","iron",19,0.668406128883362,"Jumbled","3Iron"
30,16,"jumbled","iron",60,0.58146932721138,"Jumbled","3Iron"
30,16,"jumbled","iron",37,0.683914840221405,"Jumbled","3Iron"
30,16,"jumbled","iron",39,0.632565081119537,"Jumbled","3Iron"
30,16,"jumbled","iron",38,0.653760969638824,"Jumbled","3Iron"
30,16,"jumbled","iron",74,0.669606953859329,"Jumbled","3Iron"
30,16,"jumbled","iron",62,0.61367167532444,"Jumbled","3Iron"
1,14,"jumbled","iron",66,0.692250430583954,"Jumbled","3Iron"
1,14,"jumbled","iron",55,0.872049927711487,"Jumbled","3Iron"
1,14,"jumbled","iron",59,0.782873332500458,"Jumbled","3Iron"
1,14,"jumbled","iron",61,0.569531857967377,"Jumbled","3Iron"
1,14,"jumbled","iron",38,0.653393447399139,"Jumbled","3Iron"
1,14,"jumbled","iron",63,0.675982773303986,"Jumbled","3Iron"
1,14,"jumbled","iron",74,0.669174700975418,"Jumbled","3Iron"
1,14,"jumbled","iron",73,0.772783577442169,"Jumbled","3Iron"
1,14,"jumbled","iron",10,0.636448591947556,"Jumbled","3Iron"
1,14,"jumbled","iron",41,0.533160198479891,"Jumbled","3Iron"
1,14,"jumbled","iron",36,0.742451399564743,"Jumbled","3Iron"
1,14,"jumbled","iron",52,0.528136432170868,"Jumbled","3Iron"
55,60232,"continuous","iron",1,0.741681635379791,"Uninterrupted","3Iron"
55,60232,"continuous","iron",6,0.566041365265846,"Uninterrupted","3Iron"
55,60232,"continuous","iron",19,0.687121421098709,"Uninterrupted","3Iron"
55,60232,"continuous","iron",26,0.578276321291924,"Uninterrupted","3Iron"
55,60232,"continuous","iron",38,0.67290073633194,"Uninterrupted","3Iron"
55,60232,"continuous","iron",31,0.641767531633377,"Uninterrupted","3Iron"
55,60232,"continuous","iron",33,0.678838983178139,"Uninterrupted","3Iron"
55,60232,"continuous","iron",39,0.663127690553665,"Uninterrupted","3Iron"
55,60232,"continuous","iron",41,0.60951341688633,"Uninterrupted","3Iron"
55,60232,"continuous","iron",42,0.741957515478134,"Uninterrupted","3Iron"
55,60232,"continuous","iron",49,0.629752442240715,"Uninterrupted","3Iron"
55,60232,"continuous","iron",70,0.630194023251534,"Uninterrupted","3Iron"
55,60232,"continuous","iron",68,0.599156305193901,"Uninterrupted","3Iron"
55,60232,"continuous","iron",58,0.719849973917007,"Uninterrupted","3Iron"
55,60232,"continuous","iron",62,0.664530009031296,"Uninterrupted","3Iron"
55,60232,"continuous","iron",63,0.698946356773376,"Uninterrupted","3Iron"
55,60232,"continuous","iron",74,0.653311520814896,"Uninterrupted","3Iron"
55,60232,"continuous","iron",42,0.660450771450996,"Uninterrupted","3Iron"
55,60232,"continuous","iron",59,0.869087040424347,"Uninterrupted","3Iron"
25,39,"ordered","iron",6,0.664521902799606,"Interrupted","3Iron"
25,39,"ordered","iron",33,0.655924424529076,"Interrupted","3Iron"
25,39,"ordered","iron",10,0.663667768239975,"Interrupted","3Iron"
25,39,"ordered","iron",39,0.647911176085472,"Interrupted","3Iron"
25,39,"ordered","iron",41,0.61077544093132,"Interrupted","3Iron"
25,39,"ordered","iron",49,0.524340588599443,"Interrupted","3Iron"
25,39,"ordered","iron",50,0.705008924007416,"Interrupted","3Iron"
25,39,"ordered","iron",52,0.719164103269577,"Interrupted","3Iron"
25,39,"ordered","iron",38,0.678902193903923,"Interrupted","3Iron"
25,39,"ordered","iron",68,0.622503735125065,"Interrupted","3Iron"
25,39,"ordered","iron",19,0.780843794345856,"Interrupted","3Iron"
25,39,"ordered","iron",58,0.750673323869705,"Interrupted","3Iron"
25,39,"ordered","iron",62,0.547021362930536,"Interrupted","3Iron"
86,63007,"continuous","iron",6,0.824585914611816,"Uninterrupted","3Iron"
86,63007,"continuous","iron",1,0.851593315601349,"Uninterrupted","3Iron"
86,63007,"continuous","iron",2,0.872978836297989,"Uninterrupted","3Iron"
86,63007,"continuous","iron",13,0.827501118183136,"Uninterrupted","3Iron"
86,63007,"continuous","iron",14,0.817350536584854,"Uninterrupted","3Iron"
86,63007,"continuous","iron",10,0.663667768239975,"Uninterrupted","3Iron"
86,63007,"continuous","iron",26,0.538001038134098,"Uninterrupted","3Iron"
86,63007,"continuous","iron",27,0.677359759807587,"Uninterrupted","3Iron"
86,63007,"continuous","iron",31,0.69347819685936,"Uninterrupted","3Iron"
86,63007,"continuous","iron",41,0.755146324634552,"Uninterrupted","3Iron"
86,63007,"continuous","iron",42,0.792997121810913,"Uninterrupted","3Iron"
86,63007,"continuous","iron",49,0.686592370271683,"Uninterrupted","3Iron"
86,63007,"continuous","iron",57,0.604930102825165,"Uninterrupted","3Iron"
86,63007,"continuous","iron",63,0.713088035583496,"Uninterrupted","3Iron"
86,63007,"continuous","iron",73,0.831508696079254,"Uninterrupted","3Iron"
86,63007,"continuous","iron",74,0.709712818264961,"Uninterrupted","3Iron"
86,63007,"continuous","iron",62,0.750508904457092,"Uninterrupted","3Iron"
86,63007,"continuous","iron",10,0.809438645839691,"Uninterrupted","3Iron"
86,63007,"continuous","iron",4,0.606491833925247,"Uninterrupted","3Iron"
86,63007,"continuous","iron",35,0.628915458917618,"Uninterrupted","3Iron"
86,63007,"continuous","iron",31,0.80028623342514,"Uninterrupted","3Iron"
86,63007,"continuous","iron",39,0.684842705726624,"Uninterrupted","3Iron"
17,30,"jumbled","iron",41,0.714954793453217,"Jumbled","3Iron"
17,30,"jumbled","iron",38,0.672062113881111,"Jumbled","3Iron"
17,30,"jumbled","iron",52,0.735820084810257,"Jumbled","3Iron"
17,30,"jumbled","iron",68,0.623583570122719,"Jumbled","3Iron"
17,30,"jumbled","iron",26,0.672659575939178,"Jumbled","3Iron"
17,30,"jumbled","iron",42,0.695145204663277,"Jumbled","3Iron"
17,30,"jumbled","iron",6,0.66815210878849,"Jumbled","3Iron"
17,30,"jumbled","iron",32,0.621272653341293,"Jumbled","3Iron"
17,30,"jumbled","iron",59,0.750933647155762,"Jumbled","3Iron"
17,30,"jumbled","iron",60,0.778857529163361,"Jumbled","3Iron"
17,30,"jumbled","iron",19,0.676361203193665,"Jumbled","3Iron"
17,30,"jumbled","iron",58,0.691401779651642,"Jumbled","3Iron"
17,30,"jumbled","iron",69,0.807481914758682,"Jumbled","3Iron"
17,30,"jumbled","iron",70,0.694534003734589,"Jumbled","3Iron"
17,30,"jumbled","iron",10,0.654692858457565,"Jumbled","3Iron"
17,30,"jumbled","iron",41,0.716803207993507,"Jumbled","3Iron"
17,30,"jumbled","iron",62,0.578072011470795,"Jumbled","3Iron"
17,30,"jumbled","iron",63,0.685094237327576,"Jumbled","3Iron"
17,30,"jumbled","iron",74,0.706137835979462,"Jumbled","3Iron"
17,30,"jumbled","iron",37,0.691852241754532,"Jumbled","3Iron"
17,30,"jumbled","iron",61,0.673588678240776,"Jumbled","3Iron"
17,30,"jumbled","iron",66,0.612617716193199,"Jumbled","3Iron"
17,30,"jumbled","iron",20,0.598869413137436,"Jumbled","3Iron"
17,30,"jumbled","iron",45,0.787531316280365,"Jumbled","3Iron"
17,30,"jumbled","iron",46,0.728397071361542,"Jumbled","3Iron"
17,30,"jumbled","iron",47,0.637062937021255,"Jumbled","3Iron"
17,30,"jumbled","iron",56,0.738669961690903,"Jumbled","3Iron"
17,30,"jumbled","iron",8,0.782714486122131,"Jumbled","3Iron"
17,30,"jumbled","iron",55,0.872049927711487,"Jumbled","3Iron"
17,30,"jumbled","iron",42,0.567445486783981,"Jumbled","3Iron"
67,63,"ordered","iron",37,0.685799777507782,"Interrupted","3Iron"
67,63,"ordered","iron",22,0.638035625219345,"Interrupted","3Iron"
67,63,"ordered","iron",31,0.69309452176094,"Interrupted","3Iron"
67,63,"ordered","iron",42,0.497774206101894,"Interrupted","3Iron"
39,46,"jumbled","iron",52,0.744125470519066,"Jumbled","3Iron"
39,46,"jumbled","iron",38,0.704962760210037,"Jumbled","3Iron"
39,46,"jumbled","iron",68,0.64749264717102,"Jumbled","3Iron"
39,46,"jumbled","iron",1,0.736730635166168,"Jumbled","3Iron"
39,46,"jumbled","iron",42,0.649055749177933,"Jumbled","3Iron"
39,46,"jumbled","iron",35,0.541145298629999,"Jumbled","3Iron"
39,46,"jumbled","iron",59,0.910563170909882,"Jumbled","3Iron"
39,46,"jumbled","iron",60,0.654915899038315,"Jumbled","3Iron"
39,46,"jumbled","iron",17,0.749078497290611,"Jumbled","3Iron"
39,46,"jumbled","iron",19,0.698430001735687,"Jumbled","3Iron"
39,46,"jumbled","iron",20,0.728984773159027,"Jumbled","3Iron"
39,46,"jumbled","iron",61,0.557294011116028,"Jumbled","3Iron"
39,46,"jumbled","iron",44,0.593070611357689,"Jumbled","3Iron"
39,46,"jumbled","iron",46,0.804063320159912,"Jumbled","3Iron"
39,46,"jumbled","iron",47,0.64170253276825,"Jumbled","3Iron"
39,46,"jumbled","iron",62,0.708126232028008,"Jumbled","3Iron"
39,46,"jumbled","iron",74,0.660527810454369,"Jumbled","3Iron"
39,46,"jumbled","iron",29,0.683844596147537,"Jumbled","3Iron"
39,46,"jumbled","iron",13,0.735617846250534,"Jumbled","3Iron"
39,46,"jumbled","iron",36,0.763444423675537,"Jumbled","3Iron"
39,46,"jumbled","iron",6,0.608354106545448,"Jumbled","3Iron"
49,63925,"continuous","iron",10,0.681047782301903,"Uninterrupted","3Iron"
49,63925,"continuous","iron",19,0.668406128883362,"Uninterrupted","3Iron"
49,63925,"continuous","iron",59,0.524254448711872,"Uninterrupted","3Iron"
49,63925,"continuous","iron",6,0.751697182655334,"Uninterrupted","3Iron"
49,63925,"continuous","iron",4,0.691413283348083,"Uninterrupted","3Iron"
49,63925,"continuous","iron",1,0.847215294837952,"Uninterrupted","3Iron"
49,63925,"continuous","iron",42,0.742026507854462,"Uninterrupted","3Iron"
49,63925,"continuous","iron",44,0.750722169876099,"Uninterrupted","3Iron"
49,63925,"continuous","iron",46,0.743060022592545,"Uninterrupted","3Iron"
49,63925,"continuous","iron",47,0.671583652496338,"Uninterrupted","3Iron"
49,63925,"continuous","iron",48,0.791019022464752,"Uninterrupted","3Iron"
49,63925,"continuous","iron",38,0.685950040817261,"Uninterrupted","3Iron"
49,63925,"continuous","iron",52,0.713651835918427,"Uninterrupted","3Iron"
49,63925,"continuous","iron",70,0.690028250217438,"Uninterrupted","3Iron"
